Date,Open,High,Low,Close,Adj Close,Volume
2004-01-02,1111.9200439453125,1118.8499755859375,1105.0799560546875,1108.47998046875,1108.47998046875,1153200000.0
2004-01-03,1111.9200439453125,1118.8499755859375,1105.0799560546875,1108.47998046875,1108.47998046875,1153200000.0
2004-01-04,1111.9200439453125,1118.8499755859375,1105.0799560546875,1108.47998046875,1108.47998046875,1153200000.0
2004-01-05,1108.47998046875,1122.219970703125,1108.47998046875,1122.219970703125,1122.219970703125,1578200000.0
2004-01-06,1122.219970703125,1124.4599609375,1118.43994140625,1123.6700439453125,1123.6700439453125,1494500000.0
2004-01-07,1123.6700439453125,1126.3299560546875,1116.449951171875,1126.3299560546875,1126.3299560546875,1704900000.0
2004-01-08,1126.3299560546875,1131.9200439453125,1124.9100341796875,1131.9200439453125,1131.9200439453125,1868400000.0
2004-01-09,1131.9200439453125,1131.9200439453125,1120.9000244140625,1121.8599853515625,1121.8599853515625,1720700000.0
2004-01-10,1131.9200439453125,1131.9200439453125,1120.9000244140625,1121.8599853515625,1121.8599853515625,1720700000.0
2004-01-11,1131.9200439453125,1131.9200439453125,1120.9000244140625,1121.8599853515625,1121.8599853515625,1720700000.0
2004-01-12,1121.8599853515625,1127.8499755859375,1120.9000244140625,1127.22998046875,1127.22998046875,1510200000.0
2004-01-13,1127.22998046875,1129.0699462890625,1115.18994140625,1121.219970703125,1121.219970703125,1595900000.0
2004-01-14,1121.219970703125,1130.75,1121.219970703125,1130.52001953125,1130.52001953125,1514600000.0
2004-01-15,1130.52001953125,1137.1099853515625,1124.5400390625,1132.050048828125,1132.050048828125,1695000000.0
2004-01-16,1132.050048828125,1139.8299560546875,1132.050048828125,1139.8299560546875,1139.8299560546875,1721100000.0
2004-01-17,1132.050048828125,1139.8299560546875,1132.050048828125,1139.8299560546875,1139.8299560546875,1721100000.0
2004-01-18,1132.050048828125,1139.8299560546875,1132.050048828125,1139.8299560546875,1139.8299560546875,1721100000.0
2004-01-19,1132.050048828125,1139.8299560546875,1132.050048828125,1139.8299560546875,1139.8299560546875,1721100000.0
2004-01-20,1139.8299560546875,1142.9300537109375,1135.4000244140625,1138.77001953125,1138.77001953125,1698200000.0
2004-01-21,1138.77001953125,1149.2099609375,1134.6199951171875,1147.6199951171875,1147.6199951171875,1757600000.0
2004-01-22,1147.6199951171875,1150.510009765625,1143.010009765625,1143.93994140625,1143.93994140625,1693700000.0
2004-01-23,1143.93994140625,1150.31005859375,1136.8499755859375,1141.550048828125,1141.550048828125,1561200000.0
2004-01-24,1143.93994140625,1150.31005859375,1136.8499755859375,1141.550048828125,1141.550048828125,1561200000.0
2004-01-25,1143.93994140625,1150.31005859375,1136.8499755859375,1141.550048828125,1141.550048828125,1561200000.0
2004-01-26,1141.550048828125,1155.3800048828125,1141.0,1155.3699951171875,1155.3699951171875,1480600000.0
2004-01-27,1155.3699951171875,1155.3699951171875,1144.050048828125,1144.050048828125,1144.050048828125,1673100000.0
2004-01-28,1144.050048828125,1149.1400146484375,1126.5,1128.47998046875,1128.47998046875,1842000000.0
2004-01-29,1128.47998046875,1134.3900146484375,1122.3800048828125,1134.1099853515625,1134.1099853515625,1921900000.0
2004-01-30,1134.1099853515625,1134.1700439453125,1127.72998046875,1131.1300048828125,1131.1300048828125,1635000000.0
2004-01-31,1134.1099853515625,1134.1700439453125,1127.72998046875,1131.1300048828125,1131.1300048828125,1635000000.0
2004-02-01,1134.1099853515625,1134.1700439453125,1127.72998046875,1131.1300048828125,1131.1300048828125,1635000000.0
2004-02-02,1131.1300048828125,1142.449951171875,1127.8699951171875,1135.260009765625,1135.260009765625,1599200000.0
2004-02-03,1135.260009765625,1137.43994140625,1131.3299560546875,1136.030029296875,1136.030029296875,1476900000.0
2004-02-04,1136.030029296875,1136.030029296875,1124.739990234375,1126.52001953125,1126.52001953125,1634800000.0
2004-02-05,1126.52001953125,1131.1700439453125,1124.43994140625,1128.5899658203125,1128.5899658203125,1566600000.0
2004-02-06,1128.5899658203125,1142.7900390625,1128.3900146484375,1142.760009765625,1142.760009765625,1477600000.0
2004-02-07,1128.5899658203125,1142.7900390625,1128.3900146484375,1142.760009765625,1142.760009765625,1477600000.0
2004-02-08,1128.5899658203125,1142.7900390625,1128.3900146484375,1142.760009765625,1142.760009765625,1477600000.0
2004-02-09,1142.760009765625,1144.4599609375,1139.2099609375,1139.81005859375,1139.81005859375,1303500000.0
2004-02-10,1139.81005859375,1147.02001953125,1138.699951171875,1145.5400390625,1145.5400390625,1403900000.0
2004-02-11,1145.5400390625,1158.8900146484375,1142.3299560546875,1157.760009765625,1157.760009765625,1699300000.0
2004-02-12,1157.760009765625,1157.760009765625,1151.43994140625,1152.1099853515625,1152.1099853515625,1464300000.0
2004-02-13,1152.1099853515625,1156.8800048828125,1143.239990234375,1145.81005859375,1145.81005859375,1329200000.0
2004-02-14,1152.1099853515625,1156.8800048828125,1143.239990234375,1145.81005859375,1145.81005859375,1329200000.0
2004-02-15,1152.1099853515625,1156.8800048828125,1143.239990234375,1145.81005859375,1145.81005859375,1329200000.0
2004-02-16,1152.1099853515625,1156.8800048828125,1143.239990234375,1145.81005859375,1145.81005859375,1329200000.0
2004-02-17,1145.81005859375,1158.97998046875,1145.81005859375,1156.989990234375,1156.989990234375,1396500000.0
2004-02-18,1156.989990234375,1157.4000244140625,1149.5400390625,1151.8199462890625,1151.8199462890625,1382400000.0
2004-02-19,1151.8199462890625,1158.5699462890625,1146.8499755859375,1147.06005859375,1147.06005859375,1562800000.0
2004-02-20,1147.06005859375,1149.81005859375,1139.0,1144.1099853515625,1144.1099853515625,1479600000.0
2004-02-21,1147.06005859375,1149.81005859375,1139.0,1144.1099853515625,1144.1099853515625,1479600000.0
2004-02-22,1147.06005859375,1149.81005859375,1139.0,1144.1099853515625,1144.1099853515625,1479600000.0
2004-02-23,1144.1099853515625,1146.68994140625,1136.97998046875,1140.989990234375,1140.989990234375,1380400000.0
2004-02-24,1140.989990234375,1144.5400390625,1134.4300537109375,1139.0899658203125,1139.0899658203125,1543600000.0
2004-02-25,1139.0899658203125,1145.239990234375,1138.9599609375,1143.6700439453125,1143.6700439453125,1360700000.0
2004-02-26,1143.6700439453125,1147.22998046875,1138.6199951171875,1144.9100341796875,1144.9100341796875,1383900000.0
2004-02-27,1145.800048828125,1151.6800537109375,1141.800048828125,1144.93994140625,1144.93994140625,1540400000.0
2004-02-28,1145.800048828125,1151.6800537109375,1141.800048828125,1144.93994140625,1144.93994140625,1540400000.0
2004-02-29,1145.800048828125,1151.6800537109375,1141.800048828125,1144.93994140625,1144.93994140625,1540400000.0
2004-03-01,1144.93994140625,1157.449951171875,1144.93994140625,1155.969970703125,1155.969970703125,1497100000.0
2004-03-02,1155.969970703125,1156.5400390625,1147.31005859375,1149.0999755859375,1149.0999755859375,1476000000.0
2004-03-03,1149.0999755859375,1152.43994140625,1143.780029296875,1151.030029296875,1151.030029296875,1334500000.0
2004-03-04,1151.030029296875,1154.969970703125,1149.81005859375,1154.8699951171875,1154.8699951171875,1265800000.0
2004-03-05,1154.8699951171875,1163.22998046875,1148.77001953125,1156.8599853515625,1156.8599853515625,1398200000.0
2004-03-06,1154.8699951171875,1163.22998046875,1148.77001953125,1156.8599853515625,1156.8599853515625,1398200000.0
2004-03-07,1154.8699951171875,1163.22998046875,1148.77001953125,1156.8599853515625,1156.8599853515625,1398200000.0
2004-03-08,1156.8599853515625,1159.93994140625,1146.969970703125,1147.199951171875,1147.199951171875,1254400000.0
2004-03-09,1147.199951171875,1147.3199462890625,1136.8399658203125,1140.5799560546875,1140.5799560546875,1499400000.0
2004-03-10,1140.5799560546875,1141.449951171875,1122.530029296875,1123.8900146484375,1123.8900146484375,1648400000.0
2004-03-11,1123.8900146484375,1125.9599609375,1105.8699951171875,1106.780029296875,1106.780029296875,1889900000.0
2004-03-12,1106.780029296875,1120.6300048828125,1106.780029296875,1120.5699462890625,1120.5699462890625,1388500000.0
2004-03-13,1106.780029296875,1120.6300048828125,1106.780029296875,1120.5699462890625,1120.5699462890625,1388500000.0
2004-03-14,1106.780029296875,1120.6300048828125,1106.780029296875,1120.5699462890625,1120.5699462890625,1388500000.0
2004-03-15,1120.5699462890625,1120.5699462890625,1103.3599853515625,1104.489990234375,1104.489990234375,1600600000.0
2004-03-16,1104.489990234375,1113.760009765625,1102.6099853515625,1110.699951171875,1110.699951171875,1500700000.0
2004-03-17,1110.699951171875,1125.760009765625,1110.699951171875,1123.75,1123.75,1490100000.0
2004-03-18,1123.75,1125.5,1113.25,1122.3199462890625,1122.3199462890625,1369200000.0
2004-03-19,1122.3199462890625,1122.719970703125,1109.68994140625,1109.780029296875,1109.780029296875,1457400000.0
2004-03-20,1122.3199462890625,1122.719970703125,1109.68994140625,1109.780029296875,1109.780029296875,1457400000.0
2004-03-21,1122.3199462890625,1122.719970703125,1109.68994140625,1109.780029296875,1109.780029296875,1457400000.0
2004-03-22,1109.780029296875,1109.780029296875,1089.5400390625,1095.4000244140625,1095.4000244140625,1452300000.0
2004-03-23,1095.4000244140625,1101.52001953125,1091.5699462890625,1093.949951171875,1093.949951171875,1458200000.0
2004-03-24,1093.949951171875,1098.3199462890625,1087.1600341796875,1091.3299560546875,1091.3299560546875,1527800000.0
2004-03-25,1091.3299560546875,1110.3800048828125,1091.3299560546875,1109.18994140625,1109.18994140625,1471700000.0
2004-03-26,1109.18994140625,1115.27001953125,1106.1300048828125,1108.06005859375,1108.06005859375,1319100000.0
2004-03-27,1109.18994140625,1115.27001953125,1106.1300048828125,1108.06005859375,1108.06005859375,1319100000.0
2004-03-28,1109.18994140625,1115.27001953125,1106.1300048828125,1108.06005859375,1108.06005859375,1319100000.0
2004-03-29,1108.06005859375,1124.3699951171875,1108.06005859375,1122.469970703125,1122.469970703125,1405500000.0
2004-03-30,1122.469970703125,1127.5999755859375,1119.6600341796875,1127.0,1127.0,1332400000.0
2004-03-31,1127.0,1130.8299560546875,1121.4599609375,1126.2099609375,1126.2099609375,1560700000.0
2004-04-01,1126.2099609375,1135.6700439453125,1126.199951171875,1132.1700439453125,1132.1700439453125,1560700000.0
2004-04-02,1132.1700439453125,1144.81005859375,1132.1700439453125,1141.81005859375,1141.81005859375,1629200000.0
2004-04-03,1132.1700439453125,1144.81005859375,1132.1700439453125,1141.81005859375,1141.81005859375,1629200000.0
2004-04-04,1132.1700439453125,1144.81005859375,1132.1700439453125,1141.81005859375,1141.81005859375,1629200000.0
2004-04-05,1141.81005859375,1150.5699462890625,1141.6400146484375,1150.5699462890625,1150.5699462890625,1413700000.0
2004-04-06,1150.5699462890625,1150.5699462890625,1143.300048828125,1148.1600341796875,1148.1600341796875,1397700000.0
2004-04-07,1148.1600341796875,1148.1600341796875,1138.4100341796875,1140.530029296875,1140.530029296875,1458800000.0
2004-04-08,1140.530029296875,1148.969970703125,1134.52001953125,1139.3199462890625,1139.3199462890625,1199800000.0
2004-04-09,1140.530029296875,1148.969970703125,1134.52001953125,1139.3199462890625,1139.3199462890625,1199800000.0
